index,method,n,mse_run,mse_method,mae_run,mae_method,me_run,me_method,hp,uid,epochs,fold,mae_diff,mse_diff,bias_method,bias_run
348,GREEDYFP,529,1.652130073328562e-05,4.112071257574364e-05,0.001437492695029,0.002117978070211,-0.0002160653231586,-0.0002614076038619,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151506,400,8,0.000680485375182,2.4599411842458018e-05,0.0016617886966569,0.0028256990551349
349,GREEDYFP,529,1.696354583771077e-05,7.850873228857815e-05,0.0010104128320258,0.0016674642641421,0.0003339087448805,0.0009311661396073,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151536,400,9,0.0006570514321163,6.154518645086738e-05,0.0110442539864743,0.0065726264410989
350,GREEDYFP,1849,0.0001284167116864,0.0001394925493566,0.0055091915470664,0.0057150899872744,0.003698026295892,0.0036568213158395,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151715,178,0,0.0002058984402079,1.107583767012593e-05,0.0958642034836775,0.1064923583972182
351,GREEDYFP,1849,2.563464045391114e-06,4.050678960625714e-06,0.0007049630155662,0.000862560632609,-5.704306905572585e-05,-0.0001232598841717,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_151847,400,1,0.0001575976170428,1.4872149152346e-06,0.0037507289996842,0.001269341668024
352,GREEDYFP,1849,4.015176401296418e-06,5.904089223976733e-06,0.000870456394152,0.0010221091879514,-5.578088608845056e-05,-1.1899279276061437e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_152051,400,2,0.0001516527937994,1.8889128226803148e-06,2.3982165905401828e-05,0.0007749366258996
353,GREEDYFP,1849,4.178430269160298e-06,5.956261445369995e-06,0.0008383472435979,0.0010187114779272,-0.0001249922391481,-0.0003207173278152,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_152258,400,3,0.0001803642343293,1.7778311762096972e-06,0.0172691553761341,0.003738978238452
354,GREEDYFP,1849,3.678018309371018e-06,6.707956434403258e-06,0.0008518351022623,0.0011016191072766,-7.614719306166071e-05,-6.235823637833053e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_152556,400,4,0.0002497840050143,3.02993812503224e-06,0.0005796921435375,0.0015764997679311
355,GREEDYFP,1849,4.183312624598167e-06,6.772226204898179e-06,0.0009240647078259,0.0010863705547116,-0.000111119951959,-8.226163802535242e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_152822,400,5,0.0001623058468856,2.5889135803000127e-06,0.0009992249056476,0.0029516425931878
356,GREEDYFP,1849,3.680897937477335e-06,4.317761416651616e-06,0.0008840715214129,0.0009771786734344,-6.860554998596618e-05,-7.433920511934353e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_153043,400,6,9.310715202147976e-05,6.368634791742812e-07,0.0012799033768895,0.001278688398544
357,GREEDYFP,1849,5.847722311642194e-06,7.40261409643278e-06,0.0010020737602985,0.0011614289309966,-0.0001152435018245,-6.029395768278217e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_153248,400,7,0.0001593551706981,1.5548917847905858e-06,0.0004910915638308,0.0022711517416525
358,GREEDYFP,1849,2.685056195985973e-06,3.658393244953386e-06,0.0007292292483919,0.0008794256938977,-0.0001048734147587,-9.812972923378018e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_153445,400,8,0.0001501964455058,9.733370489674137e-07,0.0026321510878521,0.0040961649665262
359,GREEDYFP,1849,3.7300476589251135e-06,5.306703504056488e-06,0.0009306987968134,0.0010874912445815,-5.866542029461917e-05,-0.0001454232781841,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240626_153640,400,9,0.000156792447768,1.576655845131374e-06,0.0039851349941942,0.0009226776312386
0,GREEDYFP_EQ,25,0.007645066402251822,0.020448429389470633,0.03653119901986537,0.0500743724935357,-0.018848562383509786,-0.04382409703415584,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_112922,212,0,0.01354317347367033,0.012803362987218812,0.09392171126101462,0.046470270529032597
1,GREEDYFP_EQ,25,0.006317705674121567,0.002590495733796135,0.03483195201050916,0.028614935306430507,-0.012012307832077867,0.008498411957550968,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_112931,264,1,0.006217016704078655,0.0037272099403254317,0.02787999411001116,0.022839864168357694
2,GREEDYFP_EQ,25,0.02609598506020848,0.028101677800507614,0.08616735517621041,0.08516812262731342,-0.023678180199331045,-0.022906401407362182,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_112943,337,2,0.000999232548896986,0.0020056927402991344,0.01867159780138559,0.021484386056263082
3,GREEDYFP_EQ,25,0.02824331274256438,0.03034907086596826,0.08844034103478732,0.08778018718448151,-0.029066104769804882,-0.029079813065994616,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_112957,208,3,0.0006601538503058085,0.00210575812340388,0.027863638122162058,0.029912866602792368
4,GREEDYFP_EQ,25,0.005971075550973779,0.0038568970204935146,0.03983495866123793,0.04106649092417015,-6.60666025992474e-05,0.016748152053060718,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113006,313,4,0.0012315322629322181,0.0021141785304802643,0.07272701233712225,7.309899098990735e-07
5,GREEDYFP_EQ,25,0.006568160280880784,0.004183837236526394,0.03993692990243753,0.035079732171583736,-0.01261834887487851,0.000516544041433945,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113019,320,5,0.004857197730853795,0.0023843230443543898,6.377345285124832e-05,0.02424160214110916
6,GREEDYFP_EQ,25,0.029349680326618003,0.03142931499649738,0.08797382303373649,0.08705509975193898,-0.035866333291242274,-0.035933350616855896,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113033,175,6,0.0009187232817975122,0.0020796346698793745,0.041082845321248514,0.04382991056266494
7,GREEDYFP_EQ,25,0.027382384933059487,0.029327243658118514,0.08567997614684784,0.08415512380973976,-0.03156025662387758,-0.031339703016172116,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113041,273,7,0.0015248523371080847,0.0019448587250590274,0.03349025897529161,0.036375567745468775
8,GREEDYFP_EQ,25,0.030556688211088066,0.03265232425622344,0.08755936447194648,0.08621274979012522,-0.043685367949800935,-0.04465315489782561,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113053,153,8,0.001346614681821262,0.002095636045135376,0.0610646956303325,0.06245478435771688
9,GREEDYFP_EQ,25,0.00458526572654524,0.007125910423422814,0.036754263604608706,0.05040421145877884,0.01276010086614194,0.0237386199164842,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113101,400,9,0.013649947854170133,0.0025406446968775746,0.07908071278681914,0.03550943038513775
10,GREEDYFP_EQ,49,0.008737943167155917,0.006793756435885318,0.04858608008475877,0.04625781684435029,0.020999795561045965,0.038207955380594835,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113117,386,0,0.002328263240408482,0.0019441867312705993,0.21488080536041296,0.050468560526156704
11,GREEDYFP_EQ,49,0.0038051591074631237,0.003445975649456708,0.030984925215108285,0.03286787978591793,0.0215662876084222,0.029055925179933176,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113134,400,1,0.0018829545708096453,0.0003591834580064157,0.24499499530560484,0.12223004296902253
12,GREEDYFP_EQ,49,0.00207703220068371,0.0019232322386881365,0.02332840079826793,0.02542785626404053,0.008487658434973193,0.02098966247038319,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113152,400,2,0.002099455465772601,0.00015379996199557351,0.22907578281920268,0.03468427002964018
13,GREEDYFP_EQ,49,0.005587867567066253,0.003174558360007618,0.03521066695845481,0.03338636887454077,0.0066788652668278445,0.024344733674202163,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113209,369,3,0.0018242980839140374,0.002413309207058635,0.18669244362746903,0.007982873737979282
14,GREEDYFP_EQ,49,0.001089809167821558,0.0006910942421843302,0.014083962243169131,0.01660777379887715,0.004383309437853379,0.015261684288931059,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113225,400,4,0.0025238115557080203,0.0003987149256372279,0.3370292980575585,0.0176300605604012
15,GREEDYFP_EQ,49,0.001949938576071278,0.0017330135143675048,0.022739020418707775,0.02131405173832963,0.008248327223939915,0.017968892424060513,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113241,383,5,0.0014249686803781449,0.00021692506170377314,0.18631193136731003,0.03489079237063178
16,GREEDYFP_EQ,49,0.0032192387006705035,0.003135420866967296,0.028473160015865907,0.030938908339300457,0.015372394534288535,0.02998435823223315,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113258,400,6,0.0024657483234345502,8.381783370320752e-05,0.2867435590771252,0.07340571349015071
17,GREEDYFP_EQ,49,0.0029728036918820824,0.0033271393783547657,0.028936454750156947,0.03323817033304418,0.016842763160836396,0.029187803725082763,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113316,400,7,0.004301715582887233,0.0003543356864726833,0.25605416227414685,0.09542462277838151
18,GREEDYFP_EQ,49,0.0071734917305415116,0.0056158731888901635,0.04431343908207124,0.04234441220143423,0.019620853082353343,0.038184013530878254,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113334,400,8,0.0019690268806370134,0.001557618541651348,0.25962461050770885,0.05366673443564889
19,GREEDYFP_EQ,49,0.007227412581918108,0.003952903726576235,0.038578294002063834,0.03764527383699615,0.005427199568815624,0.023161492990811043,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113351,400,9,0.0009330201650676814,0.0032745088553418735,0.1357115666533153,0.00407538587646749
20,GREEDYFP_EQ,121,0.0001228044241875913,0.0002643885957750553,0.004268674345118399,0.0065388141643362855,0.0007641065243115658,-6.619660190101426e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113408,400,0,0.0022701398192178862,0.00014158417158746404,1.657405112499485e-05,0.0047543790409669716
21,GREEDYFP_EQ,121,5.4397869063955424e-05,0.00010681361686200635,0.002900195015812008,0.004367706255208312,0.00011643994701687142,-0.0006496028263953221,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113426,400,1,0.001467511239396304,5.2415747798050925e-05,0.003950655772718158,0.0002492425070061368
22,GREEDYFP_EQ,121,8.331275453128206e-05,0.0002121777498161438,0.003395461767243861,0.006253910016443294,9.680702394186617e-05,-0.0017757002756090203,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113443,400,2,0.002858448249199433,0.00012886499528486173,0.01486070745650844,0.00011248697678051476
23,GREEDYFP_EQ,121,5.884238985477362e-05,0.00010026736448367285,0.0029497740630430873,0.004340085642776736,-0.0001703704339385954,-0.0006989766126228705,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113504,400,3,0.0013903115797336487,4.142497462889923e-05,0.0048726553002527455,0.0004932852800857228
24,GREEDYFP_EQ,121,5.7306145751572686e-05,9.810213252600146e-05,0.0028598951448920978,0.0037904336738298705,-6.977401093966228e-05,0.000746291072961012,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113524,400,4,0.0009305385289377728,4.0795986774428775e-05,0.0056772503434997365,8.495445887624546e-05
25,GREEDYFP_EQ,121,9.330897165693678e-05,0.00016435103012833418,0.0036198834735792673,0.005650085773293048,0.00037058917143810633,-0.0011787187405592043,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113543,400,5,0.0020302022997137803,7.10420584713974e-05,0.0084537216971538,0.0014718448992463236
26,GREEDYFP_EQ,121,7.525181894264661e-05,0.00013251166150508214,0.003401927172586234,0.005015218390822309,-0.0001932284501140462,-0.0006777602150135492,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113602,400,6,0.0016132912182360748,5.725984256243553e-05,0.003466554594801416,0.0004961638729547936
27,GREEDYFP_EQ,121,7.310730031008751e-05,0.0001870523358234385,0.003348438407504494,0.0059364674056098495,0.00035432899068771025,0.00043735015545215536,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113621,400,7,0.0025880289981053553,0.00011394503551335099,0.0010225756210527728,0.0017173255353330002
28,GREEDYFP_EQ,121,7.105944187779484e-05,0.00010883260430717227,0.0030096521933134866,0.004465112766061512,-8.430548116369076e-05,-0.0004320363191047053,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113639,400,8,0.0014554605727480257,3.7773162429377436e-05,0.001715068588257993,0.00010002068643410486
29,GREEDYFP_EQ,121,6.292966367186678e-05,0.00013268417200299149,0.003369727889456379,0.005337811171189036,-0.0003666611487561827,-0.0007977046842206659,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113658,400,9,0.0019680832817326565,6.975450833112471e-05,0.0047958453040898175,0.002136359709599183
30,GREEDYFP_EQ,169,7.307241409594224e-05,0.00019140210373133385,0.003645630210272154,0.005850420187256556,5.87647192289946e-05,0.0016235315409083425,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113717,400,0,0.002204789976984402,0.00011832968963539161,0.013771294112963866,4.725849376658724e-05
31,GREEDYFP_EQ,169,0.0001808724249769788,0.0008086765933915256,0.004742603804029969,0.006945411331610234,-0.0026931429866809855,0.0020191274650655368,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113737,364,1,0.0022028075275802653,0.0006278041684145469,0.005041416746197496,0.04010019298205425
32,GREEDYFP_EQ,169,4.847461816478623e-05,0.0002510657569738849,0.002415162417245907,0.004802837696815333,0.0005980616823428786,0.002757381571712417,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113756,395,2,0.002387675279569426,0.00020259113880909867,0.030283513067096986,0.007378661027733988
33,GREEDYFP_EQ,169,2.9934225978957872e-05,9.269324194294075e-05,0.002168363216158976,0.0034737536199050583,2.0196538375668283e-05,0.00036117362117421933,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113816,400,3,0.0013053904037460822,6.275901596398289e-05,0.0014072912102092348,1.3626547840140353e-05
34,GREEDYFP_EQ,169,3.674302672879372e-05,0.0002201507909431456,0.0019089648203280728,0.003996546516364574,-0.00011168933206275007,0.0010433942347202391,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113837,400,4,0.002087581696036501,0.00018340776421435186,0.0049451175005252885,0.00033950678556504395
35,GREEDYFP_EQ,169,0.00016013081756060022,0.0006095087048164084,0.003215617045946805,0.00704394516137771,0.0010052839312070059,0.0033655546773074005,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113858,400,5,0.003828328115430905,0.00044937788725580815,0.018583751464808927,0.006311063652445041
36,GREEDYFP_EQ,169,6.860857276167251e-05,0.0004507713732086656,0.0025725378274374443,0.005734152627184969,0.00015359296736503115,0.002939173775460886,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113918,400,6,0.003161614799747525,0.0003821628004469931,0.01916435469463154,0.0003438462377863993
37,GREEDYFP_EQ,169,7.66524901797387e-05,0.0004052323336150066,0.0028491566431469977,0.004975875086732049,0.000550813585153875,0.0029842368849228836,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113937,400,7,0.002126718443585051,0.0003285798434352679,0.021976700886349114,0.0039580658746851865
38,GREEDYFP_EQ,169,5.713729446209093e-05,0.00028140344731019437,0.002213744608855648,0.004529020344368459,-3.0471328383217523e-05,0.0010544023145878758,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_113956,400,8,0.002315275735512811,0.00022426615284810343,0.003950784013611457,1.6250364357974878e-05
39,GREEDYFP_EQ,169,0.0001764830503068546,0.0008760120651784306,0.004049115641001306,0.007934869892776933,-0.0011307057717050415,0.004235908798944953,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114015,399,9,0.003885754251775627,0.0006995290148715759,0.020482507109447823,0.00724429649161292
40,GREEDYFP_EQ,529,0.00011927713286194978,0.00010814346308355135,0.006136136875125825,0.0059363493037286295,0.0020346754090926618,0.0009716026219374431,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114038,194,0,0.00019978757139719507,1.1133669778398437e-05,0.008729253049963576,0.03470827912302248
41,GREEDYFP_EQ,529,1.003476059575993e-05,1.1243214449432723e-05,0.0011746368737054153,0.001404731156133544,-0.00015150733807834377,-0.0002249385663503477,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114055,400,1,0.00023009428242812876,1.208453853672793e-06,0.004500257364948034,0.002287495877209537
42,GREEDYFP_EQ,529,7.504171097646744e-06,1.0779490674264733e-05,0.001137966499622805,0.0014743229488642406,-0.00013280387126535836,4.580331017422498e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114126,400,2,0.0003363564492414356,3.275319576617989e-06,0.0001946235945938477,0.0023502753326875335
43,GREEDYFP_EQ,529,1.2647018849484969e-05,1.6893412612013742e-05,0.001274063783820535,0.0015210233109654297,-0.00018404992225617072,-0.0002556141206312271,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114156,400,3,0.00024695952714489473,4.246393762528773e-06,0.0038676956614207138,0.002678447330999429
44,GREEDYFP_EQ,529,9.122677894615396e-06,1.3297839646453263e-05,0.0012540649382023375,0.001589505376479061,-0.00012748332699314096,-0.00021304285331025298,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114225,400,4,0.0003354404382767235,4.175161751837867e-06,0.003413130143938789,0.0017814942990404983
45,GREEDYFP_EQ,529,6.30805334803413e-06,8.85935949067157e-06,0.0010426367857432413,0.00124328979387097,-0.00025258073707803177,-0.00023515615052268338,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114255,400,5,0.0002006530081277286,2.55130614263744e-06,0.006241807343620404,0.010113584211009217
46,GREEDYFP_EQ,529,1.0438423071197327e-05,1.5953545038121936e-05,0.001227564474682956,0.001459908108610035,0.00029460761830930226,0.000356951022209193,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114325,400,6,0.0002323436339270791,5.5151219669246095e-06,0.007986565490724755,0.008314823817149994
47,GREEDYFP_EQ,529,6.065959964331922e-06,1.0229444409352842e-05,0.0011018030256321623,0.0014266937813051368,-0.00027669742259688843,-0.0003261739778430801,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114355,400,7,0.0003248907556729745,4.16348444502092e-06,0.01040031692480831,0.012621491754305242
48,GREEDYFP_EQ,529,6.21425388003013e-06,9.156802176606707e-06,0.0010726018708865134,0.0012544216364270295,0.00023192430763453693,0.0003307506287751078,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114425,400,8,0.00018181976554051613,2.942548296576577e-06,0.011946963178325288,0.008655726899831542
49,GREEDYFP_EQ,529,9.000275599851888e-06,1.9996801410286467e-05,0.0012459250046089065,0.001712895141413146,-0.00027103039698334085,-0.0003814208875934044,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114455,400,9,0.0004669701368042395,1.0996525810434579e-05,0.007275258202929583,0.008161691858653326
50,GREEDYFP_EQ,1849,2.5787923896485198e-06,3.8219195939003766e-06,0.0007171352293196889,0.0008495139046475525,0.00012139544102703575,0.00016743094506109548,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114640,400,0,0.00013237867532786356,1.2431272042518568e-06,0.0073348276109186745,0.00571463339247604
51,GREEDYFP_EQ,1849,3.249450628602987e-06,4.460481936597794e-06,0.0008279789343281318,0.0009504170425031409,-0.00010667557141653425,-0.00016787764059875807,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_114847,400,1,0.0001224381081750091,1.2110313079948068e-06,0.006318353624922899,0.0035020312162540785
52,GREEDYFP_EQ,1849,2.8004876505735455e-06,4.344176559921584e-06,0.0007776420724581684,0.0009058863195514942,0.00016923238611595614,0.00014364264232608192,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_115051,400,2,0.00012824424709332574,1.5436889093480383e-06,0.004749624793056558,0.010226647671392022
53,GREEDYFP_EQ,1849,4.184295130298627e-06,4.7006388977662695e-06,0.0009476835340236997,0.0010263679494354886,-4.6537925676537746e-05,1.7380350626213813e-05,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_115301,400,3,7.868441541178893e-05,5.163437674676423e-07,6.426287882561599e-05,0.0005175969808134405
54,GREEDYFP_EQ,1849,2.6224612222539752e-06,3.0684351840795375e-06,0.0007969847662130439,0.0008772801132442246,6.396280619644266e-05,0.00014384975751581015,"{'units': [256, 256, 256, 128, 64], 'act_fun': 'relu', 'learning_rate': 0.005, 'batch_size': 32, 'l2_reg': 0.0001, 'n_epochs': 400}",20240627_115506,400,4,8.029534703118068e-05,4.459739618255623e-07,0.006743747707209513,0.0015600766721756553
